Titulo,Propiedades (Item),ID,Created Date,Updated Date,Owner,Imagen,Description,Gallery,Lugar,Condicion de la Propiedad,Ancho de la Fachada,Area de Construccion,Nivel,Area de Construccion,Numero de Dormitorios,Numero de Baños,Garaje,Jardin,Terraza,Nombre del Agente,Telefono del Agente,Correo del Agente,Departamento,Municipio,Tipo de propiedad,Precio,Estado,Cinta,Status,Tamaño,Niveles,Baños,Dormitorios,Codigo Inmueble,Created Date,Updated Date,Link_Privado,Importación 1 (Item),Propiedades (List),Manual sort,Descripcion,Titulo Descricion,Map Location,Inmuebles (Item),Inmuebles (List),Tamaño de la Propiedad,Tamaño del Terreno,Carretera a el Salvador Ventas(List),Carretera a el Salvador Rentas(List),Link-copy-2-of-properties-all,Zona 1 (List),Zona 16 (List),Buscador,Zona 5 (List),Imagen-1,Area de Construccion-1,Status-1,Imagen-2,Publish Date,Unpublish Date,Status
El Manzanillo | Granja | Mixco,/propiedades-1/sancristobal2,122678ef-b40d-462f-a02e-f5cb65447ba2,,,71b3d15c-799f-49b7-84b5-318dd2547640,wix:image://v1/71b3d1_cbfbac3ce3084040941b5c8abef11fa7~mv2.jpeg/14.jpeg#originWidth=1600&originHeight=1200,"{""documentStyle"":{},""nodes"":[{""headingData"":{""level"":2,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""u03ev462"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🌿 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Granja en Venta | El Manzanillo, Mixco""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""p0xwp3205"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":1,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""k3ue41162"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🔥 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Oportunidad única a valor de mercado""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":"" en una zona con excelente accesibilidad desde San Lucas y Mixco, ideal para quienes buscan espacio, naturaleza y potencial de desarrollo.""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""8rrgv598"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":5,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""q6j624746"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""Descripción: ""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""15q6r4346"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""rt2041405"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""📐""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":"" Detalles del Terreno""},""type"":""TEXT""}],""paragraphData"":{},""type"":""PARAGRAPH""},{""id"":""kgctv2381"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""📏 Área total: 2,457 m²""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""gl5ez2430"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""📐 Frente: 20 mts""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""zbbid2480"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""📐 Fondo: 136 mts""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""w13wc2531"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""t8gss2579"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""⛰ ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""Topografía inclinada (65% ascendente), lo que permite aprovechar vistas, diseño escalonado o desarrollo con carácter.""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""mvgyi4446"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":2,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""29b3m4303"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🏡 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Construcciones""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""7sm2l3562"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""0iu6m3037"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🏠 Casa principal:""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""cc80s3073"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""aq4073104"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🛏""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":"" 2 habitaciones""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""rfzr93136"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🛋 Sala""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""0k1w43169"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🍽 Comedor""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""zy54s3203"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🍳 Cocina""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""pm9i03238"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🚿 2 baños""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""yckla3039"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🧱 Bodega independiente""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""se6tv3276"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":2,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""a3wzu3042"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""⚙️ ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Infraestructura y Equipamiento""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""uda9t3313"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""n72nt3045"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🧱 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""Muro perimetral en toda la propiedad""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""9mj483349"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""🚿 Pozo artesanal""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""n0pmi3386"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""💧 Depósito de agua""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""m4f423424"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""♻️ Fosa séptica""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""170x73463"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":2,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""ffh043047"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""🌱 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Valor y Potencial""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""whvpx3503"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""topcd3050"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":400,""type"":""BOLD""}],""text"":""✨ Amplio terreno con múltiples posibilidades✨ Ideal para granja, descanso o desarrollo✨ Accesos funcionales desde dos puntos clave""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""id"":""7w5pd830"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":2,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""r5azo4330"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""💰 ""},""type"":""TEXT""},{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Precio de Venta""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""im1vy5245"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""headingData"":{""level"":3,""textStyle"":{""textAlignment"":""AUTO""}},""id"":""muiuy4333"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""💲 Q.1,440,000""},""type"":""TEXT""}],""type"":""HEADING""},{""id"":""jpj5w5464"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[],""text"":""(+ timbres y gastos de ley)""},""type"":""TEXT""}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""type"":""PARAGRAPH""},{""paragraphData"":{""indentation"":0,""textStyle"":{""lineHeight"":""1.6"",""textAlignment"":""AUTO""}},""style"":{},""id"":""lo5c713922"",""nodes"":[{""id"":"""",""nodes"":[],""textData"":{""decorations"":[{""fontWeightValue"":700,""type"":""BOLD""}],""text"":""Negociable.""},""type"":""TEXT""}],""type"":""PARAGRAPH""}]}","[{""description"":"""",""fileName"":""1.jpeg"",""slug"":""71b3d1_105937e7413044568bb0d30cb3615f22~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_105937e7413044568bb0d30cb3615f22~mv2.jpeg/1.jpeg#originWidth=1600&originHeight=1200"",""title"":""1.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""2.jpeg"",""slug"":""71b3d1_9b6c99f7060c4d5d9cf7b81834caa594~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_9b6c99f7060c4d5d9cf7b81834caa594~mv2.jpeg/2.jpeg#originWidth=1600&originHeight=1200"",""title"":""2.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""3.jpeg"",""slug"":""71b3d1_b5d9d27cdb4f48fd9e6b5082626fea2c~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_b5d9d27cdb4f48fd9e6b5082626fea2c~mv2.jpeg/3.jpeg#originWidth=1600&originHeight=1200"",""title"":""3.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""6.jpeg"",""slug"":""71b3d1_0d60ae47bf784888973a82e7d1ea0920~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_0d60ae47bf784888973a82e7d1ea0920~mv2.jpeg/6.jpeg#originWidth=1600&originHeight=1200"",""title"":""6.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""4.jpeg"",""slug"":""71b3d1_e249b067e6bd442c9b836f680e2c8121~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_e249b067e6bd442c9b836f680e2c8121~mv2.jpeg/4.jpeg#originWidth=1600&originHeight=1200"",""title"":""4.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""5.jpeg"",""slug"":""71b3d1_d7f35b2dc0ed4aa9b8debbc481f4f166~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_d7f35b2dc0ed4aa9b8debbc481f4f166~mv2.jpeg/5.jpeg#originWidth=1600&originHeight=1200"",""title"":""5.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""7.jpeg"",""slug"":""71b3d1_66df59fd41ff48fa8de499c428835be3~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_66df59fd41ff48fa8de499c428835be3~mv2.jpeg/7.jpeg#originWidth=1600&originHeight=1200"",""title"":""7.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""11.jpeg"",""slug"":""71b3d1_3afef5ff935847d3b4c9fd47c82c22ac~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_3afef5ff935847d3b4c9fd47c82c22ac~mv2.jpeg/11.jpeg#originWidth=1600&originHeight=1200"",""title"":""11.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""9.jpeg"",""slug"":""71b3d1_9f3478c289424a3d8256066f20eb272a~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_9f3478c289424a3d8256066f20eb272a~mv2.jpeg/9.jpeg#originWidth=1600&originHeight=1200"",""title"":""9.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""8.jpeg"",""slug"":""71b3d1_0e518eacb8d442b0959ed4d3360ac678~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_0e518eacb8d442b0959ed4d3360ac678~mv2.jpeg/8.jpeg#originWidth=1600&originHeight=1200"",""title"":""8.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""10.jpeg"",""slug"":""71b3d1_d8558683b30343febacc00b9ce025156~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_d8558683b30343febacc00b9ce025156~mv2.jpeg/10.jpeg#originWidth=1600&originHeight=1200"",""title"":""10.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""14.jpeg"",""slug"":""71b3d1_cbfbac3ce3084040941b5c8abef11fa7~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_cbfbac3ce3084040941b5c8abef11fa7~mv2.jpeg/14.jpeg#originWidth=1600&originHeight=1200"",""title"":""14.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""15.jpeg"",""slug"":""71b3d1_fe41b80bbc324a8ca4215090376f8934~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_fe41b80bbc324a8ca4215090376f8934~mv2.jpeg/15.jpeg#originWidth=1600&originHeight=1200"",""title"":""15.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""13.jpeg"",""slug"":""71b3d1_37221de3915e4a008ff6e9914a5afcc5~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_37221de3915e4a008ff6e9914a5afcc5~mv2.jpeg/13.jpeg#originWidth=1600&originHeight=1200"",""title"":""13.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""12.jpeg"",""slug"":""71b3d1_2c862cefda8d41aabc4275f09de753a1~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_2c862cefda8d41aabc4275f09de753a1~mv2.jpeg/12.jpeg#originWidth=1600&originHeight=1200"",""title"":""12.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""19.jpeg"",""slug"":""71b3d1_c546cc884970483f8d678bc776e76311~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_c546cc884970483f8d678bc776e76311~mv2.jpeg/19.jpeg#originWidth=1600&originHeight=1200"",""title"":""19.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""16.jpeg"",""slug"":""71b3d1_83bddd0fd31746e1a71aebf302009933~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_83bddd0fd31746e1a71aebf302009933~mv2.jpeg/16.jpeg#originWidth=1600&originHeight=1200"",""title"":""16.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""17.jpeg"",""slug"":""71b3d1_08fb1ebc93944ce69e186e1d3a50c11a~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_08fb1ebc93944ce69e186e1d3a50c11a~mv2.jpeg/17.jpeg#originWidth=1600&originHeight=1200"",""title"":""17.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}},{""description"":"""",""fileName"":""18.jpeg"",""slug"":""71b3d1_6874547ec6054592ad8b08ab63aea104~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/71b3d1_6874547ec6054592ad8b08ab63aea104~mv2.jpeg/18.jpeg#originWidth=1600&originHeight=1200"",""title"":""18.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1200,""width"":1600}}]",Guatemala,10/10,0,"2,451 m²",1,"2,451 m²",2,2,2,Si,No,,,,Guatemala,Mixco,Casa,"Q. 1,440,000",Usada,Venta,PUBLISHED,,Niveles,Baños,Dormitorios,CV-+1-0024-SCRIS,,,,,/propiedades-1/,g,,,,,,,,,,,,,,,,,,,2026-03-26T17:55:58Z,,PUBLISHED
